包螟家疙,包螟矫埃,困档,版档,炼困(cm),荐柯(∩),堪盒(PSU),蜡狼颇绊(m),蜡狼颇林扁(sec),弥措颇绊(m),弥措颇林扁(sec),浅加(m/s),,浅氢(deg),扁柯(∩),扁拘(hPa),矫沥(m)
傣利档,2022-12-23 21:36,37.226333,126.156556,172,-,-,-,-,-,-,6,合合辑,333,-6.7,1016.7,-
傣利档,2022-12-23 21:37,37.226333,126.156556,170,-,-,-,-,-,-,5,合辑,322,-6.7,1016.5,-
傣利档,2022-12-23 21:38,37.226333,126.156556,167,-,-,-,-,-,-,3.7,合辑,313,-6.7,1016.4,-
傣利档,2022-12-23 21:39,37.226333,126.156556,166,-,-,-,-,-,-,6.3,辑,279,-6.7,1016.4,-
傣利档,2022-12-23 21:40,37.226333,126.156556,164,-,-,-,-,-,-,5.8,合辑,304,-6.7,1016.4,-
傣利档,2022-12-23 21:41,37.226333,126.156556,161,-,-,-,-,-,-,4.4,合辑,314,-6.7,1016.5,-
傣利档,2022-12-23 21:42,37.226333,126.156556,159,-,-,-,-,-,-,6.7,合辑,317,-6.7,1016.5,-
傣利档,2022-12-23 21:43,37.226333,126.156556,159,-,-,-,-,-,-,3.9,合辑,315,-6.7,1016.7,-
傣利档,2022-12-23 21:44,37.226333,126.156556,157,-,-,-,-,-,-,4.9,合辑,305,-6.8,1016.6,-
傣利档,2022-12-23 21:45,37.226333,126.156556,156,-,-,-,-,-,-,5.5,辑合辑,285,-6.9,1016.5,-
傣利档,2022-12-23 21:46,37.226333,126.156556,154,-,-,-,-,-,-,4,辑,266,-7,1016.4,-
傣利档,2022-12-23 21:47,37.226333,126.156556,153,-,-,-,-,-,-,3.1,辑合辑,291,-6.9,1016.5,-
傣利档,2022-12-23 21:48,37.226333,126.156556,151,-,-,-,-,-,-,2.6,合辑,316,-6.9,1016.6,-
傣利档,2022-12-23 21:49,37.226333,126.156556,149,-,-,-,-,-,-,1.1,巢巢悼,150,-6.9,1016.6,-
傣利档,2022-12-23 21:50,37.226333,126.156556,148,-,-,-,-,-,-,1.5,巢辑,231,-7,1016.7,-
傣利档,2022-12-23 21:51,37.226333,126.156556,146,-,-,-,-,-,-,1,辑巢辑,244,-7,1016.7,-
傣利档,2022-12-23 21:52,37.226333,126.156556,144,-,-,-,-,-,-,2.5,辑巢辑,240,-7,1016.6,-
傣利档,2022-12-23 21:53,37.226333,126.156556,143,-,-,-,-,-,-,4.5,辑合辑,292,-7,1016.6,-
傣利档,2022-12-23 21:54,37.226333,126.156556,142,-,-,-,-,-,-,2.2,合悼,41,-7.1,1016.7,-
傣利档,2022-12-23 21:55,37.226333,126.156556,139,-,-,-,-,-,-,1.3,巢,181,-7.2,1016.7,-
傣利档,2022-12-23 21:56,37.226333,126.156556,138,-,-,-,-,-,-,1.1,巢辑,234,-7.2,1016.7,-
傣利档,2022-12-23 21:57,37.226333,126.156556,136,-,-,-,-,-,-,1.9,巢辑,236,-7.1,1016.7,-
傣利档,2022-12-23 21:58,37.226333,126.156556,134,-,-,-,-,-,-,1.9,辑合辑,290,-7.1,1016.8,-
傣利档,2022-12-23 21:59,37.226333,126.156556,132,-,-,-,-,-,-,3.5,辑巢辑,243,-7.2,1016.8,-
傣利档,2022-12-23 22:00,37.226333,126.156556,132,-,-,-,-,-,-,2,巢悼,144,-7.2,1016.7,-
傣利档,2022-12-23 22:01,37.226333,126.156556,130,-,-,-,-,-,-,0.8,巢,183,-7.2,1016.8,-
傣利档,2022-12-23 22:02,37.226333,126.156556,129,-,-,-,-,-,-,1.5,辑,278,-7.2,1016.8,-
傣利档,2022-12-23 22:03,37.226333,126.156556,127,-,-,-,-,-,-,1.7,巢巢辑,210,-7.2,1016.7,-
傣利档,2022-12-23 22:04,37.226333,126.156556,126,-,-,-,-,-,-,1.1,辑,268,-7.1,1016.8,-
傣利档,2022-12-23 22:05,37.226333,126.156556,125,-,-,-,-,-,-,3.4,辑合辑,283,-7.1,1016.8,-
傣利档,2022-12-23 22:06,37.226333,126.156556,123,-,-,-,-,-,-,6.2,合合辑,328,-7.2,1016.8,-
傣利档,2022-12-23 22:07,37.226333,126.156556,121,-,-,-,-,-,-,3.3,合,2,-7.3,1017,-
傣利档,2022-12-23 22:08,37.226333,126.156556,120,-,-,-,-,-,-,5.4,辑合辑,284,-7.4,1016.8,-
傣利档,2022-12-23 22:09,37.226333,126.156556,118,-,-,-,-,-,-,5.7,辑,280,-7.5,1016.7,-
傣利档,2022-12-23 22:10,37.226333,126.156556,118,-,-,-,-,-,-,1.3,辑巢辑,250,-7.5,1016.8,-
傣利档,2022-12-23 22:11,37.226333,126.156556,116,-,-,-,-,-,-,1.8,辑,275,-7.5,1016.8,-
傣利档,2022-12-23 22:12,37.226333,126.156556,115,-,-,-,-,-,-,2.6,辑,275,-7.5,1016.9,-
傣利档,2022-12-23 22:13,37.226333,126.156556,115,-,-,-,-,-,-,2.2,辑合辑,295,-7.4,1016.9,-
傣利档,2022-12-23 22:14,37.226333,126.156556,113,-,-,-,-,-,-,2.4,辑,271,-7.4,1016.8,-
傣利档,2022-12-23 22:15,37.226333,126.156556,111,-,-,-,-,-,-,5,辑合辑,293,-7.5,1016.8,-
傣利档,2022-12-23 22:16,37.226333,126.156556,109,-,-,-,-,-,-,4.2,辑,262,-7.5,1016.6,-
傣利档,2022-12-23 22:17,37.226333,126.156556,109,-,-,-,-,-,-,1.6,悼巢悼,116,-7.5,1016.8,-
傣利档,2022-12-23 22:18,37.226333,126.156556,107,-,-,-,-,-,-,1.3,巢,179,-7.4,1016.9,-
傣利档,2022-12-23 22:19,37.226333,126.156556,106,-,-,-,-,-,-,2.9,合辑,307,-7.3,1017.1,-
傣利档,2022-12-23 22:20,37.226333,126.156556,104,-,-,-,-,-,-,5.5,辑合辑,302,-7.3,1016.9,-
傣利档,2022-12-23 22:21,37.226333,126.156556,104,-,-,-,-,-,-,1.6,合辑,325,-7.4,1017,-
傣利档,2022-12-23 22:22,37.226333,126.156556,103,-,-,-,-,-,-,2.9,悼,84,-7.4,1016.9,-
傣利档,2022-12-23 22:23,37.226333,126.156556,100,-,-,-,-,-,-,2.2,巢悼,143,-7.5,1016.8,-
傣利档,2022-12-23 22:24,37.226333,126.156556,100,-,-,-,-,-,-,2.9,辑,260,-7.5,1016.9,-
傣利档,2022-12-23 22:25,37.226333,126.156556,98,-,-,-,-,-,-,3,辑巢辑,244,-7.5,1016.8,-
傣利档,2022-12-23 22:26,37.226333,126.156556,97,-,-,-,-,-,-,3.6,辑合辑,284,-7.5,1016.8,-
傣利档,2022-12-23 22:27,37.226333,126.156556,96,-,-,-,-,-,-,4.3,辑合辑,288,-7.5,1016.7,-
傣利档,2022-12-23 22:28,37.226333,126.156556,96,-,-,-,-,-,-,1.3,辑,266,-7.5,1016.9,-
傣利档,2022-12-23 22:29,37.226333,126.156556,96,-,-,-,-,-,-,3,辑合辑,284,-7.5,1017,-
傣利档,2022-12-23 22:30,37.226333,126.156556,96,-,-,-,-,-,-,2.6,辑巢辑,248,-7.5,1016.9,-
傣利档,2022-12-23 22:31,37.226333,126.156556,94,-,-,-,-,-,-,2.9,辑,264,-7.5,1016.7,-
傣利档,2022-12-23 22:32,37.226333,126.156556,92,-,-,-,-,-,-,3.8,辑,270,-7.4,1016.8,-
傣利档,2022-12-23 22:33,37.226333,126.156556,-,-,-,-,-,-,-,3.5,辑合辑,285,-7.4,1017.1,-
傣利档,2022-12-23 22:34,37.226333,126.156556,91,-,-,-,-,-,-,1.9,辑巢辑,258,-7.4,1017,-
傣利档,2022-12-23 22:35,37.226333,126.156556,91,-,-,-,-,-,-,3,辑巢辑,246,-7.4,1016.9,-
傣利档,2022-12-23 22:36,37.226333,126.156556,90,-,-,-,-,-,-,2.3,辑,269,-7.4,1016.9,-
傣利档,2022-12-23 22:37,37.226333,126.156556,89,-,-,-,-,-,-,2.5,辑,281,-7.4,1016.9,-
傣利档,2022-12-23 22:38,37.226333,126.156556,87,-,-,-,-,-,-,5.1,合合辑,335,-7.4,1017,-
傣利档,2022-12-23 22:39,37.226333,126.156556,86,-,-,-,-,-,-,5,合辑,316,-7.4,1017,-
傣利档,2022-12-23 22:40,37.226333,126.156556,85,-,-,-,-,-,-,7.3,辑合辑,288,-7.4,1016.8,-
傣利档,2022-12-23 22:41,37.226333,126.156556,84,-,-,-,-,-,-,2.1,辑,273,-7.5,1017,-
傣利档,2022-12-23 22:42,37.226333,126.156556,83,-,-,-,-,-,-,1.6,辑巢辑,240,-7.5,1017.1,-
傣利档,2022-12-23 22:43,37.226333,126.156556,82,-,-,-,-,-,-,4.7,辑合辑,282,-7.5,1017,-
傣利档,2022-12-23 22:44,37.226333,126.156556,82,-,-,-,-,-,-,2.7,辑,260,-7.5,1017,-
傣利档,2022-12-23 22:45,37.226333,126.156556,82,-,-,-,-,-,-,1.9,巢辑,235,-7.6,1016.9,-
傣利档,2022-12-23 22:46,37.226333,126.156556,83,-,-,-,-,-,-,3,辑,267,-7.5,1016.9,-
傣利档,2022-12-23 22:47,37.226333,126.156556,82,-,-,-,-,-,-,3,辑,272,-7.5,1017,-
傣利档,2022-12-23 22:48,37.226333,126.156556,80,-,-,-,-,-,-,4.5,辑,274,-7.5,1016.9,-
傣利档,2022-12-23 22:49,37.226333,126.156556,79,-,-,-,-,-,-,5.8,辑合辑,297,-7.5,1016.9,-
傣利档,2022-12-23 22:50,37.226333,126.156556,78,-,-,-,-,-,-,1.5,悼合悼,65,-7.5,1017.1,-
傣利档,2022-12-23 22:51,37.226333,126.156556,78,-,-,-,-,-,-,3.8,合辑,312,-7.4,1016.9,-
傣利档,2022-12-23 22:52,37.226333,126.156556,78,-,-,-,-,-,-,2.2,辑,260,-7.5,1016.9,-
傣利档,2022-12-23 22:53,37.226333,126.156556,77,-,-,-,-,-,-,1.4,巢,170,-7.6,1016.9,-
傣利档,2022-12-23 22:54,37.226333,126.156556,77,-,-,-,-,-,-,2.8,巢巢悼,153,-7.6,1016.9,-
傣利档,2022-12-23 22:55,37.226333,126.156556,76,-,-,-,-,-,-,2.9,巢悼,138,-7.5,1016.9,-
傣利档,2022-12-23 22:56,37.226333,126.156556,75,-,-,-,-,-,-,1.9,巢辑,219,-7.5,1017,-
傣利档,2022-12-23 22:57,37.226333,126.156556,76,-,-,-,-,-,-,3.8,辑合辑,282,-7.4,1017,-
傣利档,2022-12-23 22:58,37.226333,126.156556,74,-,-,-,-,-,-,3.3,巢,179,-7.6,1016.9,-
傣利档,2022-12-23 22:59,37.226333,126.156556,75,-,-,-,-,-,-,2.3,巢悼,139,-7.7,1017,-
傣利档,2022-12-23 23:00,37.226333,126.156556,74,-,-,-,-,-,-,1.3,悼巢悼,108,-7.6,1017,-
傣利档,2022-12-23 23:01,37.226333,126.156556,74,-,-,-,-,-,-,2.8,辑合辑,293,-7.6,1017,-
傣利档,2022-12-23 23:02,37.226333,126.156556,74,-,-,-,-,-,-,2.5,辑巢辑,255,-7.6,1017,-
傣利档,2022-12-23 23:03,37.226333,126.156556,73,-,-,-,-,-,-,1.8,辑合辑,282,-7.6,1017,-
傣利档,2022-12-23 23:04,37.226333,126.156556,73,-,-,-,-,-,-,1.6,合合辑,335,-7.7,1017,-
傣利档,2022-12-23 23:05,37.226333,126.156556,74,-,-,-,-,-,-,1.7,巢巢辑,202,-7.6,1016.9,-
傣利档,2022-12-23 23:06,37.226333,126.156556,74,-,-,-,-,-,-,2.4,巢巢悼,155,-7.6,1016.9,-
傣利档,2022-12-23 23:07,37.226333,126.156556,74,-,-,-,-,-,-,3.5,巢悼,139,-7.5,1016.9,-
傣利档,2022-12-23 23:08,37.226333,126.156556,74,-,-,-,-,-,-,3.8,悼巢悼,114,-7.4,1017,-
傣利档,2022-12-23 23:09,37.226333,126.156556,73,-,-,-,-,-,-,2.6,悼巢悼,118,-7.4,1017,-
傣利档,2022-12-23 23:10,37.226333,126.156556,73,-,-,-,-,-,-,3.2,悼,100,-7.3,1017,-
傣利档,2022-12-23 23:11,37.226333,126.156556,72,-,-,-,-,-,-,2.2,巢悼,128,-7.4,1017.1,-
傣利档,2022-12-23 23:12,37.226333,126.156556,71,-,-,-,-,-,-,1.1,悼巢悼,120,-7.5,1017.1,-
傣利档,2022-12-23 23:13,37.226333,126.156556,71,-,-,-,-,-,-,1.3,合合辑,339,-7.5,1017.1,-
傣利档,2022-12-23 23:14,37.226333,126.156556,72,-,-,-,-,-,-,0.8,合合悼,28,-7.5,1017.1,-
傣利档,2022-12-23 23:15,37.226333,126.156556,71,-,-,-,-,-,-,0.9,巢,187,-7.5,1017,-
傣利档,2022-12-23 23:16,37.226333,126.156556,71,-,-,-,-,-,-,1.5,辑巢辑,255,-7.4,1017.1,-
傣利档,2022-12-23 23:17,37.226333,126.156556,71,-,-,-,-,-,-,2,合合辑,341,-7.4,1017.1,-
傣利档,2022-12-23 23:18,37.226333,126.156556,70,-,-,-,-,-,-,1.5,合辑,315,-7.5,1017.2,-
傣利档,2022-12-23 23:19,37.226333,126.156556,70,-,-,-,-,-,-,1.8,合合辑,347,-7.6,1017.1,-
傣利档,2022-12-23 23:20,37.226333,126.156556,70,-,-,-,-,-,-,2.5,合辑,322,-7.7,1017,-
傣利档,2022-12-23 23:21,37.226333,126.156556,70,-,-,-,-,-,-,1.7,辑巢辑,248,-7.7,1017,-
傣利档,2022-12-23 23:22,37.226333,126.156556,71,-,-,-,-,-,-,3.7,辑合辑,292,-7.7,1017,-
傣利档,2022-12-23 23:23,37.226333,126.156556,70,-,-,-,-,-,-,3.7,合辑,304,-7.7,1017,-
傣利档,2022-12-23 23:24,37.226333,126.156556,71,-,-,-,-,-,-,3.7,合辑,323,-7.8,1017.1,-
傣利档,2022-12-23 23:25,37.226333,126.156556,71,-,-,-,-,-,-,1.7,巢辑,225,-7.8,1017,-
傣利档,2022-12-23 23:26,37.226333,126.156556,71,-,-,-,-,-,-,1.9,辑,263,-7.8,1017,-
傣利档,2022-12-23 23:27,37.226333,126.156556,71,-,-,-,-,-,-,1.3,辑巢辑,251,-7.8,1017,-
傣利档,2022-12-23 23:28,37.226333,126.156556,71,-,-,-,-,-,-,2.7,合合辑,344,-7.8,1017.1,-
傣利档,2022-12-23 23:29,37.226333,126.156556,72,-,-,-,-,-,-,1.4,辑,262,-7.7,1017,-
傣利档,2022-12-23 23:30,37.226333,126.156556,73,-,-,-,-,-,-,4,辑合辑,301,-7.7,1017.1,-
傣利档,2022-12-23 23:31,37.226333,126.156556,73,-,-,-,-,-,-,3.4,合合辑,334,-7.8,1017.2,-
傣利档,2022-12-23 23:32,37.226333,126.156556,73,-,-,-,-,-,-,2.5,合,356,-7.9,1017.1,-
傣利档,2022-12-23 23:33,37.226333,126.156556,73,-,-,-,-,-,-,2.8,合合辑,328,-7.9,1017.1,-
傣利档,2022-12-23 23:34,37.226333,126.156556,73,-,-,-,-,-,-,2.1,合合辑,331,-7.9,1017.1,-
傣利档,2022-12-23 23:35,37.226333,126.156556,74,-,-,-,-,-,-,1.4,合辑,309,-7.9,1017.1,-
傣利档,2022-12-23 23:36,37.226333,126.156556,76,-,-,-,-,-,-,3.7,辑,270,-7.8,1017.1,-
傣利档,2022-12-23 23:37,37.226333,126.156556,75,-,-,-,-,-,-,2,辑,271,-7.9,1017.2,-
傣利档,2022-12-23 23:38,37.226333,126.156556,76,-,-,-,-,-,-,2.5,辑巢辑,238,-7.9,1017.1,-
傣利档,2022-12-23 23:39,37.226333,126.156556,76,-,-,-,-,-,-,1.2,巢巢悼,153,-7.9,1017.1,-
傣利档,2022-12-23 23:40,37.226333,126.156556,77,-,-,-,-,-,-,3.3,悼巢悼,118,-7.9,1017.1,-
傣利档,2022-12-23 23:41,37.226333,126.156556,77,-,-,-,-,-,-,2.7,悼,85,-7.7,1017,-
傣利档,2022-12-23 23:42,37.226333,126.156556,78,-,-,-,-,-,-,1,巢悼,129,-7.5,1017.2,-
傣利档,2022-12-23 23:43,37.226333,126.156556,78,-,-,-,-,-,-,1.6,辑巢辑,245,-7.5,1017.1,-
傣利档,2022-12-23 23:44,37.226333,126.156556,79,-,-,-,-,-,-,1.7,辑巢辑,254,-7.6,1017.1,-
傣利档,2022-12-23 23:45,37.226333,126.156556,80,-,-,-,-,-,-,0.5,辑,260,-7.7,1017.2,-
傣利档,2022-12-23 23:46,37.226333,126.156556,80,-,-,-,-,-,-,1.2,悼巢悼,117,-7.7,1017.2,-
傣利档,2022-12-23 23:47,37.226333,126.156556,81,-,-,-,-,-,-,1.3,辑巢辑,246,-7.8,1017.2,-
傣利档,2022-12-23 23:48,37.226333,126.156556,82,-,-,-,-,-,-,2.2,辑,259,-7.8,1017.3,-
傣利档,2022-12-23 23:49,37.226333,126.156556,82,-,-,-,-,-,-,2,辑,278,-7.8,1017.3,-
傣利档,2022-12-23 23:50,37.226333,126.156556,83,-,-,-,-,-,-,1.2,辑合辑,297,-7.9,1017.4,-
傣利档,2022-12-23 23:51,37.226333,126.156556,84,-,-,-,-,-,-,1.3,巢巢悼,159,-8,1017.3,-
傣利档,2022-12-23 23:52,37.226333,126.156556,85,-,-,-,-,-,-,2.2,悼,96,-8,1017.3,-
傣利档,2022-12-23 23:53,37.226333,126.156556,86,-,-,-,-,-,-,1.6,合合辑,335,-7.9,1017.4,-
傣利档,2022-12-23 23:54,37.226333,126.156556,87,-,-,-,-,-,-,2.4,巢悼,135,-7.9,1017.3,-
傣利档,2022-12-23 23:55,37.226333,126.156556,87,-,-,-,-,-,-,1.1,巢,175,-7.9,1017.3,-
傣利档,2022-12-23 23:56,37.226333,126.156556,88,-,-,-,-,-,-,1,辑巢辑,239,-7.9,1017.2,-
傣利档,2022-12-23 23:57,37.226333,126.156556,89,-,-,-,-,-,-,1.9,辑,259,-7.8,1017.2,-
傣利档,2022-12-23 23:58,37.226333,126.156556,90,-,-,-,-,-,-,1,悼合悼,73,-7.8,1017.3,-
傣利档,2022-12-23 23:59,37.226333,126.156556,91,-,-,-,-,-,-,2.1,辑,272,-7.8,1017.2,-
傣利档,2022-12-24 0:00,37.226333,126.156556,93,-,-,-,-,-,-,4.2,辑,281,-7.9,1017.2,-
傣利档,2022-12-24 0:01,37.226333,126.156556,94,-,-,-,-,-,-,4.4,辑合辑,293,-8,1017.1,-
傣利档,2022-12-24 0:02,37.226333,126.156556,96,-,-,-,-,-,-,4.8,辑,280,-8,1017.2,-
傣利档,2022-12-24 0:03,37.226333,126.156556,97,-,-,-,-,-,-,2.4,辑,276,-8.1,1017.2,-
傣利档,2022-12-24 0:04,37.226333,126.156556,98,-,-,-,-,-,-,0.7,辑,261,-8.1,1017.3,-
傣利档,2022-12-24 0:05,37.226333,126.156556,99,-,-,-,-,-,-,2.9,辑巢辑,239,-8,1017.3,-
傣利档,2022-12-24 0:06,37.226333,126.156556,100,-,-,-,-,-,-,2.7,辑巢辑,243,-8,1017.4,-
傣利档,2022-12-24 0:07,37.226333,126.156556,101,-,-,-,-,-,-,1.7,辑巢辑,242,-7.9,1017.5,-
傣利档,2022-12-24 0:08,37.226333,126.156556,103,-,-,-,-,-,-,1.1,辑巢辑,237,-7.9,1017.5,-
傣利档,2022-12-24 0:09,37.226333,126.156556,103,-,-,-,-,-,-,0.8,辑,267,-8,1017.5,-
傣利档,2022-12-24 0:10,37.226333,126.156556,104,-,-,-,-,-,-,1.2,辑合辑,301,-8,1017.4,-
傣利档,2022-12-24 0:11,37.226333,126.156556,106,-,-,-,-,-,-,2.6,合辑,322,-8,1017.4,-
傣利档,2022-12-24 0:12,37.226333,126.156556,107,-,-,-,-,-,-,3.1,合合辑,342,-8,1017.4,-
傣利档,2022-12-24 0:13,37.226333,126.156556,107,-,-,-,-,-,-,1.9,合辑,317,-8,1017.4,-
傣利档,2022-12-24 0:14,37.226333,126.156556,109,-,-,-,-,-,-,2,合合辑,330,-8,1017.4,-
傣利档,2022-12-24 0:15,37.226333,126.156556,111,-,-,-,-,-,-,1.2,辑合辑,285,-8,1017.4,-
傣利档,2022-12-24 0:16,37.226333,126.156556,113,-,-,-,-,-,-,1,辑巢辑,240,-8,1017.3,-
傣利档,2022-12-24 0:17,37.226333,126.156556,114,-,-,-,-,-,-,1.7,辑,260,-8,1017.5,-
傣利档,2022-12-24 0:18,37.226333,126.156556,115,-,-,-,-,-,-,0.7,巢辑,217,-8,1017.5,-
傣利档,2022-12-24 0:19,37.226333,126.156556,117,-,-,-,-,-,-,0.8,辑,265,-8,1017.5,-
傣利档,2022-12-24 0:20,37.226333,126.156556,118,-,-,-,-,-,-,0.6,巢,178,-8,1017.4,-
傣利档,2022-12-24 0:21,37.226333,126.156556,119,-,-,-,-,-,-,0.2,悼合悼,72,-8,1017.4,-
傣利档,2022-12-24 0:22,37.226333,126.156556,120,-,-,-,-,-,-,0.6,辑合辑,295,-8,1017.4,-
傣利档,2022-12-24 0:23,37.226333,126.156556,122,-,-,-,-,-,-,1.2,合辑,304,-8,1017.4,-
傣利档,2022-12-24 0:24,37.226333,126.156556,123,-,-,-,-,-,-,2.3,辑,278,-8,1017.3,-
傣利档,2022-12-24 0:25,37.226333,126.156556,125,-,-,-,-,-,-,3.7,辑合辑,301,-8.1,1017.2,-
傣利档,2022-12-24 0:26,37.226333,126.156556,127,-,-,-,-,-,-,1.3,辑巢辑,247,-8.1,1017.4,-
傣利档,2022-12-24 0:27,37.226333,126.156556,129,-,-,-,-,-,-,0.5,悼巢悼,122,-8.1,1017.4,-
傣利档,2022-12-24 0:28,37.226333,126.156556,131,-,-,-,-,-,-,0.7,辑巢辑,245,-8.1,1017.4,-
傣利档,2022-12-24 0:29,37.226333,126.156556,133,-,-,-,-,-,-,0.6,合辑,322,-8,1017.5,-
傣利档,2022-12-24 0:30,37.226333,126.156556,135,-,-,-,-,-,-,2.6,辑合辑,282,-7.9,1017.5,-
傣利档,2022-12-24 0:31,37.226333,126.156556,136,-,-,-,-,-,-,2.3,巢辑,218,-8,1017.4,-
傣利档,2022-12-24 0:32,37.226333,126.156556,137,-,-,-,-,-,-,2.5,巢巢悼,159,-8,1017.4,-
傣利档,2022-12-24 0:33,37.226333,126.156556,139,-,-,-,-,-,-,1.6,巢悼,141,-8,1017.4,-
傣利档,2022-12-24 0:34,37.226333,126.156556,140,-,-,-,-,-,-,0.9,巢悼,133,-8,1017.4,-
傣利档,2022-12-24 0:35,37.226333,126.156556,141,-,-,-,-,-,-,1.3,巢,176,-8,1017.4,-
傣利档,2022-12-24 0:36,37.226333,126.156556,143,-,-,-,-,-,-,1.9,巢巢辑,194,-8,1017.4,-
傣利档,2022-12-24 0:37,37.226333,126.156556,146,-,-,-,-,-,-,0.9,巢,186,-8,1017.4,-
傣利档,2022-12-24 0:38,37.226333,126.156556,148,-,-,-,-,-,-,1.3,巢巢辑,213,-7.8,1017.4,-
傣利档,2022-12-24 0:39,37.226333,126.156556,150,-,-,-,-,-,-,0.8,巢巢悼,152,-7.7,1017.4,-
傣利档,2022-12-24 0:40,37.226333,126.156556,151,-,-,-,-,-,-,2.6,辑合辑,293,-7.6,1017.4,-
傣利档,2022-12-24 0:41,37.226333,126.156556,153,-,-,-,-,-,-,1.5,辑,271,-7.7,1017.5,-
傣利档,2022-12-24 0:42,37.226333,126.156556,154,-,-,-,-,-,-,2.2,巢巢辑,192,-7.8,1017.4,-
傣利档,2022-12-24 0:43,37.226333,126.156556,157,-,-,-,-,-,-,2.3,辑巢辑,254,-7.8,1017.5,-
傣利档,2022-12-24 0:44,37.226333,126.156556,158,-,-,-,-,-,-,4,辑,276,-7.8,1017.5,-
傣利档,2022-12-24 0:45,37.226333,126.156556,160,-,-,-,-,-,-,3.7,辑合辑,300,-7.9,1017.5,-
傣利档,2022-12-24 0:46,37.226333,126.156556,163,-,-,-,-,-,-,2.4,合辑,307,-7.9,1017.5,-
傣利档,2022-12-24 0:47,37.226333,126.156556,164,-,-,-,-,-,-,2.3,合,3,-8,1017.5,-
傣利档,2022-12-24 0:48,37.226333,126.156556,166,-,-,-,-,-,-,0.9,合,2,-8,1017.5,-
傣利档,2022-12-24 0:49,37.226333,126.156556,168,-,-,-,-,-,-,1.4,辑合辑,300,-8,1017.5,-
傣利档,2022-12-24 0:50,37.226333,126.156556,170,-,-,-,-,-,-,2.4,辑合辑,284,-8,1017.5,-
傣利档,2022-12-24 0:51,37.226333,126.156556,172,-,-,-,-,-,-,3.4,合辑,310,-8,1017.4,-
傣利档,2022-12-24 0:52,37.226333,126.156556,174,-,-,-,-,-,-,1.8,辑合辑,286,-8,1017.4,-
傣利档,2022-12-24 0:53,37.226333,126.156556,176,-,-,-,-,-,-,1.5,辑巢辑,244,-8,1017.4,-
傣利档,2022-12-24 0:54,37.226333,126.156556,179,-,-,-,-,-,-,2.5,辑巢辑,245,-7.9,1017.3,-
傣利档,2022-12-24 0:55,37.226333,126.156556,181,-,-,-,-,-,-,3.4,辑,262,-7.9,1017.4,-
傣利档,2022-12-24 0:56,37.226333,126.156556,183,-,-,-,-,-,-,2.1,辑合辑,297,-7.9,1017.4,-
傣利档,2022-12-24 0:57,37.226333,126.156556,186,-,-,-,-,-,-,1,辑,277,-7.8,1017.5,-
傣利档,2022-12-24 0:58,37.226333,126.156556,188,-,-,-,-,-,-,1.5,巢辑,226,-7.8,1017.5,-
傣利档,2022-12-24 0:59,37.226333,126.156556,190,-,-,-,-,-,-,1.2,辑巢辑,258,-7.8,1017.5,-
傣利档,2022-12-24 1:00,37.226333,126.156556,192,-,-,-,-,-,-,3,辑,275,-7.8,1017.5,-
傣利档,2022-12-24 1:01,37.226333,126.156556,194,-,-,-,-,-,-,2.4,合辑,304,-7.8,1017.5,-
傣利档,2022-12-24 1:02,37.226333,126.156556,196,-,-,-,-,-,-,0.7,巢悼,132,-7.9,1017.5,-
傣利档,2022-12-24 1:03,37.226333,126.156556,198,-,-,-,-,-,-,0.6,巢悼,127,-7.9,1017.5,-
傣利档,2022-12-24 1:04,37.226333,126.156556,199,-,-,-,-,-,-,2.4,辑合辑,283,-7.8,1017.5,-
傣利档,2022-12-24 1:05,37.226333,126.156556,201,-,-,-,-,-,-,1.7,辑,267,-7.8,1017.5,-
傣利档,2022-12-24 1:06,37.226333,126.156556,203,-,-,-,-,-,-,1.5,辑合辑,291,-7.9,1017.5,-
傣利档,2022-12-24 1:07,37.226333,126.156556,205,-,-,-,-,-,-,2.3,辑,280,-7.9,1017.5,-
傣利档,2022-12-24 1:08,37.226333,126.156556,207,-,-,-,-,-,-,3,辑合辑,298,-7.9,1017.5,-
傣利档,2022-12-24 1:09,37.226333,126.156556,210,-,-,-,-,-,-,4.3,合合辑,337,-7.9,1017.6,-
傣利档,2022-12-24 1:10,37.226333,126.156556,213,-,-,-,-,-,-,2.7,辑合辑,288,-8,1017.5,-
傣利档,2022-12-24 1:11,37.226333,126.156556,214,-,-,-,-,-,-,2.6,辑合辑,301,-8,1017.5,-
傣利档,2022-12-24 1:12,37.226333,126.156556,217,-,-,-,-,-,-,3.2,合辑,314,-8,1017.5,-
傣利档,2022-12-24 1:13,37.226333,126.156556,218,-,-,-,-,-,-,2.6,合辑,313,-8,1017.6,-
傣利档,2022-12-24 1:14,37.226333,126.156556,220,-,-,-,-,-,-,2.3,辑,265,-8,1017.6,-
傣利档,2022-12-24 1:15,37.226333,126.156556,222,-,-,-,-,-,-,0.6,辑合辑,298,-8,1017.6,-
傣利档,2022-12-24 1:16,37.226333,126.156556,224,-,-,-,-,-,-,1.5,辑,267,-8.1,1017.6,-
傣利档,2022-12-24 1:17,37.226333,126.156556,227,-,-,-,-,-,-,1.7,辑巢辑,247,-8,1017.6,-
傣利档,2022-12-24 1:18,37.226333,126.156556,230,-,-,-,-,-,-,1.3,辑合辑,295,-8,1017.6,-
